X,Y,ET_ID,LINKNO,ROADNO,STARTKM,ENDKM,LENGTHKM,STARTDESC,ENDDESC,CLASS,REGION,WIDTH,LANES,SURFTYPE,CONDITION,AADT,PAVEMTYPE,COMMENT
13.1413510339309,-6.91420233115085,,210-02,EN210,0,44.24,44.24,CASA DA TELHA,TOMBOCO,Primary,ZAIRE,7.9,2,Paved,Good,415,Paved,
13.3501364421843,-8.17300319684819,,100-10,EN100,0,113.3,113.3,BRIDGE FREITAS MORNA,CAXITO,Primary,BENGO,7,2,Paved,Good,185,Paved,
13.4042433533638,-7.85293489612576,,220-01,EN220,0,81.52,81.52,Ambriz,Bela Vista,Primary,BENGO,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
12.8870129881704,-7.44686030863264,,100-08,EN100,0,51.58,51.58,N'ZETO,MUSSERRA,Primary,ZAIRE,7,2,Paved,Good,185,Paved,
13.6473955455865,-9.21059613763443,,110-03,EN110,0,21.02,21.02,CATETE,CABALA,Primary,BENGO,7.9,2,Paved,Good,350,Paved,
13.5833723945788,-9.00799887659232,,110-02,EN110,0,36.9,36.9,FUNDA,CATETE,Primary,BENGO,7.9,2,Paved,Good,900,Paved,
13.3878247147463,-8.70715243136162,,100-11,EN100,0,60.23,60.23,CAXITO,LUANDA,Primary,LUANDA,7,2,Paved,Good,2137,Paved,
13.6097440716838,-8.58083917340025,,225-01,EN225,0,4.57,4.57,Caxito (Prox.),Sassa,Primary,BENGO,7.9,2,Paved,Good,200,Paved,2 assumptions made: Based on map information road is paved and traffic assumed a maximum of 200 cars/day
14.6884343102451,-8.35021607838482,,120-11,EN120,0,25.53,25.53,VISTA ALEGRE,PONTE DO SANGUE,Primary,UIGE,8,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.1418622410712,-7.65998255053285,,220-11,EN220,0,31.24,31.24,U°ge,Negage,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,2 assumptions made: Based on map information road is a track and traffic assumed a maximum of 20 cars/day
15.2286888929455,-7.60297478061112,,140-05,EN140,0,36.48,36.48,BUNGO,NEGAGE,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.8987460027402,-7.4249348361822,,220-14,EN220,0,35.41,35.41,AlfÉndega,Sanza Pombo,Primary,UIGE,7.9,2,Paved,Good,200,Paved,2 assumptions made: Based on map information road is paved and traffic assumed a maximum of 200 cars/day
15.2778028699401,-7.93712845087027,,140-06,EN140,0,59.54,59.54,NEGAGE,CAMABATELA,Primary,UIGE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.3268881068296,-11.7829585379511,,120-22,EN120,0,113.67,113.67,WAKO-KUNGO,ALTO HAMA,Primary,CUANZA SUL,7,2,Paved,Good,1029,Paved,
14.5350254582348,-9.96133370204238,,120-19,EN120,0,85.23,85.23,ALTO DONDO,LUCUSSO,Primary,CUANZA SUL,7,2,Paved,Good,1029,Paved,
13.4545348605554,-9.02899082903334,,230-02,EN230,0,46.45,46.45,Viana,Catete,Primary,LUANDA,7.9,2,Paved,Good,5523,Paved,
13.412351088684,-10.0315093864066,,100-14,EN100,0,99.96,99.96,CABO LEDO,RIO LONGA,Primary,BENGO,7,2,Paved,Good,900,Paved,
12.9782227191416,-9.09044104272512,,100-12,EN100,0,72.34,72.34,LUANDA,BARRA DO KWANZA,Primary,LUANDA,7,2,Paved,Good,7506,Paved,
14.6489097054003,-9.48916925532406,,120-18,EN120,0,61.02,61.02,N'DALATANDO,ALTO DONDO,Primary,CUANZA NORTE,7,2,Paved,Good,718,Paved,
15.8835690890025,-9.47387632723366,,230-09,EN230,0,62.07,62.07,Cacuso,Lombe,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
17.4527027132685,-9.46060156310285,,230-16,EN230,0,78.21,78.21,Xandel,Xamuteba,Primary,LUNDA NORTE,7.9,2,Paved,Good,500,Paved,
18.0182170102836,-8.90048354414538,,165-03,EN165,0,61.09,61.09,LUREMO,CUANGO,Primary,LUNDA NORTE,7.9,2,Paved,Good,182,Paved,8KM TRACK - Condition Poor
18.8189706856432,-9.60830669569647,,230-19,EN230,0,92.96,92.96,Capenda Camulemba,Xinge,Primary,LUNDA NORTE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
19.5356887246085,-10.044291769931,,230-21,EN230,0,91.53,91.53,Caculo,Mona Quimbundo,Primary,LUNDA SUL,7.9,2,Paved,Good,1184,Paved,
21.0599590625651,-9.83915847820396,,230-23,EN230,0,104.7,104.7,Saurimo,Murienge,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.3779492142965,-14.4887337256285,,180-12,EN180,0,81.1,81.1,LUMBALA-NGUIMBO,NINDA,Primary,MOXICO,5.5,2,Unpaved,Poor,72,Track,25KM Paved - Condition Good
19.9291202839823,-11.629496093054,,180-07,EN180,0,53.48,53.48,BUCACO,LUENA,Primary,MOXICO,7.9,2,Paved,Good,801,Paved,
20.2149501165755,-10.3615352671845,,180-04,EN180,0,164.9,164.9,SAURIMO,DALA,Primary,LUNDA SUL,7.9,2,Paved,Good,522,Paved,
20.5035905845543,-9.11419179498333,,180-03,EN180,0,147.84,147.84,CAITA,SAURIMO,Primary,LUNDA SUL,7.9,2,Paved,Good,945,Paved,75KM TRACK - Condition Poor
20.7341288394477,-7.76469915582772,,180-01,EN180,0,95.48,95.48,DUNDO,CAMISSOMBO,Primary,LUNDA NORTE,7.9,2,Paved,Good,170,Paved,16KM TRACK - Condition Poor
13.78167331348,-11.4727561186334,,100-17,EN100,0,64.49,64.49,SUMBE,RIO E VALE,Primary,CUANZA SUL,7,2,Paved,Good,806,Paved,
14.8506851394887,-10.4770479617031,,120-20,EN120,0,61.7,61.7,LUCUSSO,QUIBALA,Primary,CUANZA SUL,7,2,Paved,Good,1029,Paved,
14.768232665456,-10.777179589244,,240-02,EN240,0,80.5,80.5,Gabela,Quibala,Primary,CUANZA SUL,7.9,2,Paved,Good,405,Paved,
15.3724335241581,-12.8507986709103,,260-06,EN260,0,44.43,44.43,Longonjo,Ca†la,Primary,HUAMBO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.1842837791542,-12.7800895775224,,100-22,EN100,0,47.46,47.46,BENGUELA,DOMBE GRANDE,Primary,BENGUELA,7,2,Paved,Good,173,Paved,
13.9525117057492,-13.8155882565197,,105-03,EN105,0,70.1,70.1,CHONGOROI,QUILENGUES,Primary,BENGUELA,9,2,Paved,Good,1057,Paved,
13.3645690001613,-12.8294426981414,,105-01,EN105,0,73.09,73.09,NAVEGANTES(CLOSE TO BENGUELA),CATENGUE,Primary,BENGUELA,9,2,Paved,Good,1057,Paved,
13.4662807178197,-12.5090678341977,,100-21,EN100,0,29.5,29.5,LOBITO,BENGUELA,Primary,BENGUELA,7,2,Paved,Fair,4926,Paved,
13.8284588468857,-12.2216786250835,,100-20,EN100,0,80.76,80.76,BALABAIA,LOBITO,Primary,BENGUELA,7,2,Paved,Good,806,Paved,
15.1872406166989,-12.2920221761387,,250-03,EN250,0,68.12,68.12,Balombo,Luimbale,Primary,HUAMBO,7.9,2,Paved,Good,287,Paved,
16.0134171451521,-12.3404533119652,,250-06,EN250,0,58.26,58.26,Bailundo,Catchiungo,Primary,HUAMBO,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
12.2281949336265,-15.46769309642,,100-27,EN100,0,68.76,68.76,NAMIBE,S. JOAO DO SUL,Primary,NAMIBE,6,2,Paved,Good,810,Paved,
12.5234212298491,-15.0372448285758,,280-01,EN280,0,34.68,34.68,Namibe (Prox.),Caraculo,Primary,NAMIBE,7.9,2,Paved,Good,2110,Paved,
12.7634400164044,-15.0379341624642,,280-02,EN280,0,61.34,61.34,Caraculo,Tampa,Primary,NAMIBE,7.9,2,Paved,Good,2110,Paved,
14.1989311396989,-14.7668337456261,,280-07,EN280,0,79.82,79.82,Toco,Quipungo,Primary,HUILA,7.9,2,Paved,Good,82,Paved,
14.8087180840497,-14.7364815257613,,280-08,EN280,0,52.48,52.48,Quipungo,Matala,Primary,HUILA,7.9,2,Paved,Good,82,Paved,
12.6371611962688,-13.5866698132493,,100-24,EN100,0,97.09,97.09,RIO CATARA,LUCIRA,Primary,BENGUELA,6,2,Paved,Good,81,Paved,
14.6488712309164,-16.3758854819978,,105-10,EN105,0,74.85,74.85,CAHAMA,CATEQUERO,Primary,CUNENE,9,2,Paved,Good,1057,Paved,
13.6097730271878,-14.8280354906754,,280-06,EN280,0,43.72,43.72,Lubango,Toco,Primary,HUILA,7.9,2,Paved,Good,82,Paved,
13.9143151515574,-14.6192979255135,,105-05,EN105,0,47.43,47.43,CACULA,HOQUE,Primary,HUILA,9,2,Paved,Good,1057,Paved,
16.6689141298207,-12.504549237282,,250-08,EN250,0,42.95,42.95,Chinguar,Kuito,Primary,BIE,7.9,2,Paved,Good,325,Paved,
16.8628223395018,-12.4235637806187,,140-28,EN140,0,16.66,16.66,KUITO,CUQUEMA,Primary,BIE,7.9,2,Paved,Good,536,Paved,
17.6301491467454,-15.2708697274388,,140-34,EN140,0,106.17,106.17,TCHINOCA,CAIUNDO,Primary,CUANDO CUBANGO,6,2,Paved,Good,407,Paved,
17.5747111143735,-14.1873473083204,,140-32,EN140,0,102.29,102.29,MUMBUê,MENONGUE,Primary,CUANDO CUBANGO,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.6895695799322,-11.9607965714188,,140-25,EN140,0,42.92,42.92,TUNDA CHISSOCOCUA,QUIBANDA,Primary,BIE,5.5,2,Unpaved,Poor,536,Track,
16.2673617909072,-11.3864611833495,,140-21,EN140,0,20.93,20.93,CALUCINGA,CUTATO,Primary,BIE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.0202934642079,-14.4018310801539,,110-22,EN110,0,86.66,86.66,CHICOMBA,MATALA,Primary,HUILA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
17.1129676785762,-14.633788833946,,280-13,EN280,0,92.8,92.8,Cuchi,Menongue,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,82,Track,
19.2165471140405,-9.97358980358031,,230-20,EN230,0,51.22,51.22,Xinge,Caculo,Primary,LUNDA NORTE,7.9,2,Paved,Good,1184,Paved,
19.5035094387753,-8.20274954760334,,225-28,EN225,0,108.29,108.29,Camaxilo,Cu°lo,Primary,LUNDA NORTE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
20.691957196696,-8.36541081031314,,180-02,EN180,0,34.89,34.89,CAMISSOMBO,CAITA,Primary,LUNDA NORTE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
19.7766850843286,-8.05745436468695,,225-30,EN225,0,152.5,152.5,Caluango,Capaia,Primary,LUNDA NORTE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.9011933059669,-10.5938415004886,,240-21,EN240,0,76.76,76.76,Muconda,Cassai,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.5264590942351,-10.7905992932665,,190-02,EN190,0,60.43,60.43,MUCONDA,SACAFUA,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.1653146044645,-11.4095341445866,,250-18,EN250,0,116.18,116.18,Lumege,Luacano,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.9267592840764,-11.4263976831833,,190-04,EN190,0,59.54,59.54,LUACANO,LAGO-DILOLO,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
22.6080413941145,-12.3223885303485,,190-06,EN190,0,100.61,100.61,CAZOMBO,LUMBALA,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
19.0639332349801,-10.5951873357783,,170-08,EN170,0,77.49,77.49,CUCUMBI,ALTO CHICAPA,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.2467275747695,-12.1406848936039,,250-13,EN250,0,60.55,60.55,Cuemba,Munhango,Primary,BIE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.7283377404447,-14.4931959055428,,160-39,EN160,0,51.33,51.33,XISSENDE,LONGA,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.(Can't find place XISSENDE)
17.7863633464946,-14.5981182808741,,280-14,EN280,0,88.47,88.47,Menongue,Longa,Primary,CUANDO CUBANGO,7.9,2,Paved,Good,2809,Paved,
18.9160249093313,-14.8444938299144,,280-15,EN280,0,107.07,107.07,Longa,Cuito Cuanaval,Primary,CUANDO CUBANGO,7.9,2,Paved,Good,2809,Paved,
19.7188024498634,-11.886321974158,,250-15,EN250,0,86.4,86.4,Cagumbe,Luena,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.9712930482201,-12.091637324207,,250-14,EN250,0,95.07,95.07,Munhango,Cagumbe,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
20.96658256907,-15.1554031736927,,170-18,EN170,0,186.51,186.51,LUANHICA,CUNJAMBA,Primary,CUANDO CUBANGO,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
19.141908425143,-11.8078001696981,,170-12,EN170,0,33.91,33.91,CAMBUFA,CANGUNGE,Primary,MOXICO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.4643004782753,-11.9667547298237,,160-29,EN160,0,29.67,29.67,CAIPUPA,ICIENGO,Primary,BIE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.3013455436185,-11.045169291621,,160-24,EN160,0,55.5,55.5,QUIRIMA,SAUTAR,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
18.7161092234399,-11.0492072160381,,240-15,EN240,0,90.57,90.57,Sautar,Alto Chicapa,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
19.1723258128926,-11.0120732023228,,170-09,EN170,0,17.7,17.7,ALTO CHICAPA,CARIATA,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
20.2098916200253,-11.1502887857163,,180-05,EN180,0,15.14,15.14,DALA,CHIMBILA,Primary,LUNDA SUL,7.9,2,Paved,Good,801,Paved,
19.4629872015061,-11.1950906244933,,240-16,EN240,0,65.16,65.16,Alto Chicapa,Luma Cassai,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.093948523428,-15.7945602793291,,280-19,EN280,0,73.25,73.25,Samutango,Meriquinha,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
20.1950932573868,-15.5952101041415,,280-17,EN280,0,50.33,50.33,Cunjamba,Mavinga,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
19.9176865171778,-15.2378600397041,,280-16,EN280,0,119.94,119.94,Cuito Cuanaval,Cunjamba,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
17.6408026929617,-16.2197124533646,,140-36,EN140,0,136.13,136.13,CABINDELE,SAVATE,Primary,CUANDO CUBANGO,5.5,2,Unpaved,Poor,20,Track,"Assumed a maximum of 20 cars for all track roads with no traffic information available.(Can't find the place ""CABINDELE"")"
15.8376872948349,-16.8283123679297,,120-40,EN372,0,35.18,35.18,ANHANCA,ONDJIVA,Primary,CUNENE,8,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.4768697858564,-14.6507198445887,,280-09,EN280,0,84.21,84.21,Matala,Dongo,Primary,HUILA,7.9,2,Paved,Good,82,Paved,
15.808373179545,-16.3320464083226,,120-38,EN120,0,43.47,43.47,MUPA,EVALE,Primary,CUNENE,8,2,Unpaved,Poor,415,Track,
15.1631954766662,-16.0215994351603,,110-25,EN110,0,90.38,90.38,MULONDO,MUCOPE,Primary,CUNENE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.199162138478,-16.9983546376246,,100-30,EN100,0,90.82,90.82,ESPINHEIRA,FOZ DO CUNENE,Primary,NAMIBE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.523377190876,-16.4428621502056,,100-29,EN100,0,84.89,84.89,TAMBOR,ESPINHEIRA,Primary,NAMIBE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.9059010826782,-16.4908446820066,,110-26,EN110,0,42.01,42.01,MUCOPE,HUMBE,Primary,CUNENE,6,2,Paved,Good,220,Paved,18KM TRACK - Condition Poor
15.4963407082434,-16.8446887552568,,295-10,EN295,0,57.48,57.48,Mongua,Ondjiva,Primary,CUNENE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
14.8151074454751,-16.8959737762421,,295-08,EN295,0,61.78,61.78,Naulila,Xangongo,Primary,CUNENE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.9331932217471,-16.9639167998656,,295-05,EN295,0,131.5,131.5,Oncocua,Chitado,Primary,CUNENE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.044921260535,-10.990746723459,,240-01,EN240,0,63.35,63.35,Forno da Cal (Prox. Sumbe),Gabela,Primary,CUANZA SUL,7.9,2,Paved,Good,405,Paved,
14.3245036969694,-12.2380288043793,,110-14,EN110,0,55.01,55.01,CHILA,MONTEBELO,Primary,BENGUELA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.3037043007551,-11.2275994146248,,110-10,EN110,0,32.58,32.58,CONDA,UKU SELES,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.2990406945739,-10.9994031525807,,110-09,EN110,0,32.94,32.94,GABELA,CONDA,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.8570242221703,-10.9979546366974,,100-16,EN100,0,65.38,65.38,PORTO AMBOIM,SUMBE,Primary,CUANZA SUL,7,2,Paved,Good,900,Paved,
14.0076001251408,-11.364160865994,,245-03,EN245,0,39.55,39.55,Quilenda,Uku-Seles,Primary,CUANZA SUL,7.9,2,Paved,Good,507,Paved,
15.0383401566155,-11.3975034667164,,245-08,EN245,0,28.65,28.65,Colo-Colo,Waku-Kungo,Primary,CUANZA SUL,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.0427559600866,-11.05326587259,,120-21,EN120,0,84.73,84.73,QUIBALA,WAKO-KUNGO,Primary,CUANZA SUL,7,2,Paved,Good,1029,Paved,
15.4856979349158,-10.5961974825877,,240-05,EN240,0,58.85,58.85,Caringo,Quitubia,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.8841939866869,-9.19919458204098,,230-03,EN230,0,51.82,51.82,Catete,Maria Teresa,Primary,BENGO,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
14.9129694009621,-9.29239713990533,,230-06,EN230,0,45.95,45.95,N'Dalatando,Lucala,Primary,CUANZA NORTE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
13.86233515862,-8.61685091738106,,225-02,EN225,0,54.5,54.5,Sassa,Ucua,Primary,BENGO,7.9,2,Paved,Good,200,Paved,2 assumptions made: Based on map information road is paved and traffic assumed a maximum of 200 cars/day
14.6656537838781,-8.62094854073279,,120-13,EN120,0,52.46,52.46,QUIBAXE,BULA-ATUMBA,Primary,CUANZA NORTE,8,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.6288979674001,-9.08136397327114,,120-15,EN120,0,41.43,41.43,QUILOMBO DOS DEMBOS,CAMBONDO,Primary,CUANZA NORTE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
