X,Y,ET_ID,LINKNO,ROADNO,STARTKM,ENDKM,LENGTHKM,STARTDESC,ENDDESC,CLASS,REGION,WIDTH,LANES,SURFTYPE,CONDITION,AADT,PAVEMTYPE,COMMENT
15.3548146431542,-8.52342779934859,,225-13,EN225,0,12.48,12.48,Quiculungo,Pambos de Sonhe,Primary,CUANZA NORTE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
16.9696516628386,-8.53196091113691,,160-13,EN160,0,32.84,32.84,MARIMBA,CHIQUITA,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
17.324634871211,-8.4255623945919,,225-24,EN225,0,41.65,41.65,Marimba,Caxito Cameia,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
17.1398888469172,-8.22243780876059,,160-12,EN160,0,46.53,46.53,MANGANDO,MARIMBA,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
16.3121513386959,-9.53810771358102,,230-10,EN230,0,28.27,28.27,Lombe,Malange,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.9469794817958,-9.24028817279046,,140-14,EN140,0,24.51,24.51,CALANDULA,COTA,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.552717523012,-8.49520822256566,,225-15,EN225,0,12.96,12.96,Senda,Luinga,Primary,CUANZA NORTE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
16.7491173172314,-8.41202066176958,,225-23,EN225,0,45.45,45.45,Bange Angola,Marimba,Primary,MALANJE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
14.4049463283609,-6.93662245121805,,215-06,EN215,0,44.91,44.91,Bembe,Lucunga,Primary,UIGE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
14.6928199632279,-7.10569062094835,,120-06,EN120,0,73.63,73.63,LUCUNGA,SONGO,Primary,UIGE,5.5,2,Unpaved,Fair,75,Gravel,
14.8591348419573,-6.69469279904388,,215-08,EN215,0,46.13,46.13,Chimacongo,Damba,Primary,UIGE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
15.2874505149562,-7.18550173915605,,140-04,EN140,0,67.01,67.01,31 DE JANEIRO,BUNGO,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.8926102002552,-6.48144467996605,,215-11,EN215,0,38.37,38.37,Cuilo Futa,Quinsolo,Primary,UIGE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
13.4851466283762,-6.01552467244301,,120-01,EN120,0,50.01,50.01,NOQUI,MEPALA,Primary,ZAIRE,5.5,2,Unpaved,Fair,244,Gravel,
13.8245571513952,-6.59963593563123,,210-04,EN210,0,77.6,77.6,QUIXIMBA,QUIANDE,Primary,ZAIRE,5.5,2,Unpaved,Poor,415,Track,
14.1155843578009,-6.13857322196035,,120-03,EN120,0,67.28,67.28,MEPOSO,M'BANZA-CONGO,Primary,ZAIRE,5.5,2,Unpaved,Poor,244,Track,
14.5086428375679,-6.68383246757956,,120-05,EN120,0,53.84,53.84,MADIMBA,LUCUNGA,Primary,ZAIRE,5.5,2,Unpaved,Fair,75,Gravel,
14.9655782576143,-6.50842372422499,,140-02,EN140,0,55.12,55.12,QUIBOCOLO,DAMBA,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.9302838862272,-6.02539962427896,,210-09,EN210,0,48.56,48.56,LUVACA,MAQUELA DO ZOMBO,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.5644063401547,-6.11779741183579,,210-14,EN210,0,20.5,20.5,BANZA VOGO,SUNZA,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.0865798977868,-5.68153003927383,,100-04,EN100,0,33.23,33.23,CABINDA,YEMA,Primary,CABINDA,7,2,Paved,Good,4680,Paved,
12.0642879610979,-5.39641228045077,,100-03,EN100,0,53.16,53.16,CACONGO(LANDANA),CABINDA,Primary,CABINDA,7,2,Paved,Good,4680,Paved,
12.0374326508677,-5.0174285770031,,100-01,EN100,0,22.31,22.31,BORDER DRC,MASSABI,Primary,CABINDA,7,2,Paved,Good,200,Paved,
12.1453803047878,-5.13475908066953,,200-01,EN200,0,22.33,22.33,CACONGO,DINGUE,Primary,CABINDA,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
12.6498164666515,-4.7510832322329,,200-03,EN200,0,39.81,39.81,BUCU-ZAU,BELIZE,Primary,CABINDA,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
12.2414547301459,-5.16996066174199,,101-05,EN101,0,30.94,30.94,DINGE,SOCOTE,Primary,CABINDA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.4014650181382,-8.35635549236381,,140-07,EN140,0,37.38,37.38,CAMABATELA,SENDA (CLOSE),Primary,CUANZA NORTE,7.9,2,Paved,Good,178,Paved,5KM TRACK - Condition Poor
12.4834618912148,-6.71146401066779,,100-07,EN100,0,151.81,151.81,SOYO,N'ZETO,Primary,ZAIRE,7,2,Unpaved,Poor,94,Track,35KM PAVED - Condition Good
14.2109292663954,-10.4284223781826,,110-07,EN110,0,75.19,75.19,MUNDONDO,QUILENDA,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
21.0552857983811,-10.8683301093096,,240-20,EN240,0,92.95,92.95,Cazage,Muconda,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.319696749782,-5.25407061223429,,202-03,EN202,0,12.99,12.99,PEDRO COTA,ZENZE DO LUCULA(CLOSE),Primary,CABINDA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.3987762289415,-4.72671475481374,,101-01,EN101,0,18.58,18.58,SANGAMONGO,BUCOZAU,Primary,CABINDA,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
12.2801094007097,-5.47502595631023,,201-02,EN201,0,17.78,17.78,SUTAMBANDO,POVE,Primary,CABINDA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.3012292392672,-5.39875987263054,,101-06,EN101,0,17.13,17.13,SOCOTE,POVE,Primary,CABINDA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
12.2824560494384,-4.93412342436656,,200-02,EN200,0,42.82,42.82,DINGUE,BUCU-ZAU,Primary,CABINDA,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
14.5484045971574,-7.55034266125181,,220-07,EN220,0,32.75,32.75,S. JosÇ do Encoje,Nova Caipemba,Primary,UIGE,5.5,2,Unpaved,Fair,75,Gravel,2 assumptions made: Based on map information road is gravel and traffic assumed a maximum of 75 cars/day
14.8717155486109,-7.49159052718614,,120-07,EN120,0,38.82,38.82,SONGO,UIGE,Primary,UIGE,7.9,2,Paved,Good,2416,Paved,
21.1791129872563,-10.277228212855,,190-01,EN190,0,86.88,86.88,MURINGE,MUCONDA,Primary,LUNDA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
16.1282531981744,-10.1263401590195,,140-18,EN140,0,105.2,105.2,CANGANDALA,MUSSENDE,Primary,CUANZA SUL,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
12.0477911765778,-5.13241521862675,,100-02,EN100,0,19.22,19.22,MASSABI,CACONGO(LANDANA),Primary,CABINDA,7,2,Paved,Good,4680,Paved,
13.1904641128148,-7.70997367844286,,100-09,EN100,0,35.84,35.84,MUSSERRA,BRIDGE FREITAS MORNA,Primary,ZAIRE,7,2,Paved,Good,185,Paved,
16.1653513882957,-14.1903991063129,,120-31,EN120,0,67.6,67.6,CHICUNHO,CANGOMBE,Primary,HUILA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.(Can't find place CHICUNHO)
13.155381980008,-9.49212722537523,,100-13,EN100,0,42.7,42.7,BARRA DO KWANZA,CABO LEDO,Primary,BENGO,7,2,Paved,Good,900,Paved,
13.710541147205,-10.5919406178334,,100-15,EN100,0,50.59,50.59,RIO LONGA,PORTO AMBOIM,Primary,CUANZA SUL,7,2,Paved,Good,900,Paved,
12.3915480869544,-15.9080149180965,,100-28,EN100,0,70.58,70.58,S. JOAO DO SUL,TAMBOR,Primary,NAMIBE,6,2,Unpaved,Poor,810,Track,
12.1990553453199,-16.9983762067984,,100-30,,0,90.8,90.8,ESPINHEIRA,FOZ DO CUNENE,Primary,NAMIBE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.7876732801419,-13.2689389453015,,105-02,EN105,0,67.03,67.03,CATENGUE,CHONGOROI,Primary,BENGUELA,9,2,Paved,Good,1057,Paved,
14.0351614228079,-14.2257117904483,,105-04,EN105,0,48.58,48.58,QUILENGUES,CACULA,Primary,HUILA,9,2,Paved,Good,1057,Paved,
13.638223749223,-15.0242257307251,,105-07,EN105,0,38.84,38.84,LUBANGO,CHIBIA,Primary,HUILA,9,2,Paved,Good,1057,Paved,
14.0705267138317,-15.4565288158337,,105-08,EN105,0,86.92,86.92,CHIBIA,TCHIBEMBA,Primary,HUILA,9,2,Paved,Good,1057,Paved,
14.1926000582509,-15.983504963713,,105-09,EN105,0,64.77,64.77,TCHIBEMBA,CAHAMA,Primary,HUILA,9,2,Paved,Good,1057,Paved,
14.867522080177,-13.5283584582239,,110-20,EN110,0,50.71,50.71,CHICUMA,CACONDA,Primary,BENGUELA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.6217985725114,-13.0440728849263,,120-25,EN120,0,46.36,46.36,CAALA,CUIMA,Primary,HUAMBO,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
13.416699540145,-8.82732871145545,,110-01,EN110,0,22.1,22.1,QUIFANGONDO,FUNDA,Primary,LUANDA,7.9,2,Paved,Good,900,Paved,
13.998305824177,-10.0185854590893,,110-06,EN110,0,40.82,40.82,CHIO,MUNDONDO,Primary,BENGO,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.9473792733184,-9.69443394398104,,110-05,EN110,0,50.38,50.38,MUXIMA,CHIO,Primary,BENGO,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.3185009071453,-10.750644179538,,110-08,EN110,0,24.35,24.35,QUILENDA,GABELA,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.3126579068964,-11.5605138591583,,110-11,EN110,0,45.18,45.18,UKU SELES,CATANDA,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.4954506704709,-11.8060563730123,,110-12,EN110,0,19.9,19.9,CATANDA,ATOME,Primary,CUANZA SUL,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.5163885612338,-11.965203658162,,110-13,EN110,0,24.68,24.68,ATOME,CHILA,Primary,BENGUELA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.6219880266846,-13.1698693279252,,110-18,EN110,0,43.35,43.35,GANDA,CASSENDE,Primary,BENGUELA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
14.7678745971685,-13.3611230689004,,110-19,EN110,0,13.39,13.39,CASSENDE,CHICUMA,Primary,BENGUELA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.0042117936513,-13.9052200792797,,110-21,EN110,0,49.01,49.01,CACONDA,CHICOMBA,Primary,HUILA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.0232104632994,-14.7904079869803,,110-23,EN110,0,21.24,21.24,MATALA,FOLGARES,Primary,HUILA,6,2,Paved,Good,20,Paved,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.2691770055842,-15.2660338849691,,110-24,EN110,0,104.59,104.59,FOLGARES,MULONDO,Primary,HUILA,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
13.7642669175669,-6.06606333416904,,120-02,EN120,0,25.62,25.62,MEPALA,MEPOSO,Primary,ZAIRE,5.5,2,Unpaved,Poor,244,Track,
14.235858700136,-6.38476102302915,,120-04,EN120,0,34.08,34.08,M'BANZA-CONGO,MADIMBA,Primary,ZAIRE,5.5,2,Unpaved,Fair,75,Gravel,
14.9602970869811,-7.77312173232367,,120-08,EN120,0,41.09,41.09,UIGE,QUITEXE,Primary,UIGE,7.9,2,Paved,Good,1426,Paved,
14.9585430431463,-8.01869398996338,,120-09,EN120,0,20.71,20.71,QUITEXE,ALDEIA VICOSA,Primary,UIGE,8,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
14.8252323349386,-8.21164375687988,,120-10,EN120,0,30.3,30.3,ALDEIA VICOSA,VISTA ALEGRE,Primary,UIGE,8,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
14.7052902782676,-8.83664801147019,,120-14,EN120,0,22.42,22.42,BULA-ATUMBA,QUILOMBO DOS DEMBOS,Primary,CUANZA NORTE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.6891784885885,-12.4635315256922,,120-23,EN120,0,70.71,70.71,ALTO HAMA,HUAMBO,Primary,HUAMBO,7,2,Paved,Good,573,Paved,
15.5795948296825,-12.7897098908873,,120-24,EN120,0,24.34,24.34,HUAMBO,CAALA,Primary,HUAMBO,7.9,2,Paved,Good,2280,Paved,
15.6949414474662,-13.3556870311512,,120-27,EN120,0,35.87,35.87,CALOMBO,CANDONGUE,Primary,HUAMBO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.7109781279971,-13.5458763990919,,120-27,EN120,0,12.26,12.26,CALOMBO,CANDONGUE,Primary,HUAMBO,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.7216806200049,-13.6619511768879,,120-28,EN120,0,22.31,22.31,CANDONGUE,CAPUCA,Primary,HUILA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.7934526139952,-13.7810813360541,,120-29,EN120,0,14.54,14.54,CAPUCA,CHIPINDO,Primary,HUILA,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.9562065415603,-15.3642799441535,,120-36,EN120,0,74.22,74.22,CASSINGA,CUVELAI,Primary,CUNENE,6,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.7631909181981,-15.8324218380387,,120-37,EN120,0,57.93,57.93,CUVELAI,MUPA,Primary,CUNENE,8,2,Unpaved,Poor,415,Track,
15.8412145506464,-16.6345592328681,,120-39,EN120,0,32.33,32.33,EVALE,ANHANCA,Primary,CUNENE,8,2,Unpaved,Poor,415,Track,
15.7780663919825,-17.1093176022413,,120-41,EN120,0,30.53,30.53,ONDJIVA,NAMACUNDE,Primary,CUNENE,8,2,Paved,Good,2850,Paved,
15.871609371761,-17.3306019127655,,120-42,EN120,0,16.1,16.1,NAMACUNDE,OTCHICANGO (NAMIBIA BORDER),Primary,CUNENE,7.9,2,Paved,Good,2580,Paved,
15.7151607680284,-8.66155965592323,,140-10,EN140,0,29.58,29.58,CABACA MUONGO,CAXITO,Primary,MALANJE,5.5,2,Unpaved,Fair,75,Gravel,Assumed an average of 75 cars for all gravel roads with no traffic information available.
14.9988870296465,-6.18830315686141,,140-01,EN140,0,29.99,29.99,MAQUELA DO ZOMBO,QUIBOCOLO,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.1444763430934,-6.81889783377881,,140-03,EN140,0,26.01,26.01,DAMBA,31 DE JANEIRO,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.779268685244,-8.8350143587557,,140-11,EN140,0,17.8,17.8,CAXITO,QUITEMBO,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
15.7989980690194,-8.98380676834905,,140-12,EN140,0,20.84,20.84,QUITEMBO,CANDANGE,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
15.9313493866557,-9.13013314930907,,140-13,EN140,0,18.53,18.53,CANDANGE,CALANDULA,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.0916506402703,-9.38250480943995,,140-15,EN140,0,24.15,24.15,COTA,LOMBE,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.3690411729126,-9.63742342800053,,140-17,EN140,0,23.57,23.57,MALANGE,CANGANDALA,Primary,MALANJE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.0794329905248,-10.7462322640526,,140-19,EN140,0,55.44,55.44,MUSSENDE,S. LUCAS,Primary,CUANZA SUL,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.1510310305436,-11.1253256966174,,140-20,EN140,0,46.78,46.78,S. LUCAS,CALUCINGA,Primary,BIE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.4910670887484,-11.4808282997114,,140-23,EN140,0,27.78,27.78,BUANGA,ANDULO,Primary,BIE,6,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
16.648887280126,-11.6240053782414,,140-24,EN140,0,39.92,39.92,ANDULO,TUNDA CHISSOCOCUA,Primary,BIE,7.9,2,Paved,Good,536,Paved,16KM TRACK - Condition Poor
16.7904373464311,-12.2219326394208,,140-26,EN140,0,21.06,21.06,QUIBANDA,CUNHINGA,Primary,BIE,5.5,2,Unpaved,Poor,536,Track,
16.9141845591612,-12.3528445858293,,140-27,EN140,0,20.61,20.61,CUNHINGA,KUITO,Primary,BIE,5.5,2,Unpaved,Poor,536,Track,
16.7269897460409,-12.7563476569792,,140-29,EN140,0,77.63,77.63,CUQUEMA,CACHINGUES,Primary,BIE,7.9,2,Paved,Good,536,Paved,
16.7131958007812,-13.2550354003906,,140-30,EN140,0,52.75,52.75,CACHINGUES,CHITEMBO,Primary,BIE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
17.0556946383035,-13.678863569105,,140-31,EN140,0,76.36,76.36,CHITEMBO,MUMBUê,Primary,BIE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
17.6413953500314,-14.7162436858792,,140-33,EN140,0,23.99,23.99,MENONGUE,TCHINOCA,Primary,CUANDO CUBANGO,6,2,Paved,Good,407,Paved,
16.5659240736707,-7.82775252610051,,160-10,EN160,0,50.9,50.9,QUIHUHU,MACONGO,Primary,MALANJE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
16.1334612823977,-6.38320800831783,,160-02,EN160,0,44.02,44.02,ICOLA,QUIMBELE,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
16.0658085564707,-6.11109371518111,,160-01,EN160,0,45.47,45.47,SACANDICA,ICOLA,Primary,UIGE,5.5,2,Unpaved,Poor,20,Track,Assumed a maximum of 20 cars for all track roads with no traffic information available.
16.167109713449,-6.77943085121791,,160-03,EN160,0,56.55,56.55,QUIMBELE,MACOCOLA,Primary,UIGE,7.9,2,Paved,Good,200,Paved,Assumed a minimum of 200 cars for all paved roads with no traffic information available.
